,Unnamed: 0,Filing ID,Company ID,Company,County,Insurance Type,Insurance Type Code,Number of Claims,Closed Claims (paid),Closed Claims (not paid),Number Claims Open,Paid Loss,Number Claims with AOB,NAIC Number,Claims,Proportion of Claims,Company Name,NAIC Code,Product type,Share of product complaints (%),Product premium,Share of product premiums (%),Number of complaints,County premium,cost_per_claim,Loss ratio,Frequency,MajorHurricaneHits,claims_per_hurricane,Number of hurricanes
323,1097,1022745,200981,SECURITY FIRST INSURANCE COMPANY,volusia,Homeowners,2,2906.0,1635.0,1118.0,153.0,13825203.66,55.0,10117,32608.0,0.08911923454367028,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,26244923.72080471,8455.782055045871,0.5267762942302084,0.5626290433585684,2.0,1453.0,2.0
324,1098,1022745,200981,SECURITY FIRST INSURANCE COMPANY,madison,Homeowners,2,7.0,2.0,5.0,0.0,43802.89,0.0,10117,32608.0,0.00021467124631992148,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,63219.0179097154,21901.445,0.6928752050934414,0.2857142857142857,,,0.0
325,1099,1022745,200981,SECURITY FIRST INSURANCE COMPANY,glades,Homeowners,2,10.0,6.0,3.0,1.0,84604.34,0.0,10117,32608.0,0.00030667320902845935,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,90312.88272816488,14100.723333333333,0.9367914902534208,0.6,1.0,10.0,1.0
326,1100,1022745,200981,SECURITY FIRST INSURANCE COMPANY,citrus,Homeowners,2,233.0,67.0,157.0,9.0,809791.54,2.0,10117,32608.0,0.0071454857703631015,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,2104290.1675662417,12086.440895522388,0.3848288380003127,0.2875536480686695,,,0.0
327,1101,1022745,200981,SECURITY FIRST INSURANCE COMPANY,desoto,Homeowners,2,59.0,35.0,21.0,3.0,284288.08,0.0,10117,32608.0,0.0018093719332679093,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,532846.0080961727,8122.516571428572,0.5335276527936177,0.5932203389830508,,,0.0
328,1102,1022745,200981,SECURITY FIRST INSURANCE COMPANY,columbia,Homeowners,2,46.0,16.0,29.0,1.0,201033.61,0.0,10117,32608.0,0.0014106967615309127,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,415439.26054955844,12564.600625,0.4839061424624753,0.3478260869565217,1.0,46.0,1.0
329,1102,1022745,200981,SECURITY FIRST INSURANCE COMPANY,columbia,Homeowners,2,46.0,16.0,29.0,1.0,201033.61,0.0,10117,32608.0,0.0014106967615309127,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,415439.26054955844,12564.600625,0.4839061424624753,0.3478260869565217,3.0,15.333333333333334,3.0
330,1103,1022745,200981,SECURITY FIRST INSURANCE COMPANY,bradford,Homeowners,2,63.0,26.0,36.0,1.0,447774.85,0.0,10117,32608.0,0.0019320412168792934,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,568971.1611874386,17222.109615384616,0.786990414532605,0.4126984126984127,1.0,63.0,1.0
331,1104,1022745,200981,SECURITY FIRST INSURANCE COMPANY,baker,Homeowners,2,24.0,14.0,8.0,2.0,154317.1,0.0,10117,32608.0,0.0007360157016683023,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,216750.91854759568,11022.65,0.7119559217282578,0.5833333333333334,1.0,24.0,1.0
332,1105,1022745,200981,SECURITY FIRST INSURANCE COMPANY,alachua,Homeowners,2,346.0,130.0,208.0,8.0,1529711.79,2.0,10117,32608.0,0.01061089303238469,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,3124825.7423945037,11767.013769230769,0.4895350704669394,0.3757225433526011,,,0.0
333,1106,1022745,200981,SECURITY FIRST INSURANCE COMPANY,collier,Homeowners,2,1273.0,844.0,311.0,118.0,7803443.62,9.0,10117,32608.0,0.03903949950932287,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,11496829.971295388,9245.786279620854,0.678747414677192,0.6630007855459544,8.0,159.125,8.0
334,1107,1022745,200981,SECURITY FIRST INSURANCE COMPANY,escambia,Homeowners,2,2.0,1.0,1.0,0.0,2969.42,0.0,10117,32608.0,6.133464180569185e-05,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,18062.57654563297,2969.42,0.16439625833546562,0.5,2.0,1.0,2.0
335,1108,1022745,200981,SECURITY FIRST INSURANCE COMPANY,gilchrist,Homeowners,2,9.0,5.0,4.0,0.0,37177.36,0.0,10117,32608.0,0.00027600588812561343,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,81281.59445534839,7435.472,0.4573896495155885,0.5555555555555556,1.0,9.0,1.0
336,1109,1022745,200981,SECURITY FIRST INSURANCE COMPANY,jackson,Homeowners,2,6.0,3.0,3.0,0.0,5801.58,0.0,10117,32608.0,0.00018400392541707562,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,54187.72963689892,1933.86,0.10706445977484608,0.5,1.0,6.0,1.0
337,1110,1022745,200981,SECURITY FIRST INSURANCE COMPANY,lee,Homeowners,2,1252.0,722.0,461.0,69.0,5990240.28,10.0,10117,32608.0,0.0383954857703631,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,11307172.917566242,8296.731689750693,0.5297734742071444,0.5766773162939297,3.0,417.3333333333333,3.0
338,1111,1022745,200981,SECURITY FIRST INSURANCE COMPANY,manatee,Homeowners,2,102.0,44.0,56.0,2.0,409200.48,0.0,10117,32608.0,0.003128066732090285,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,921191.4038272816,9300.010909090908,0.44420787938303735,0.4313725490196079,,,0.0
339,1112,1022745,200981,SECURITY FIRST INSURANCE COMPANY,palm beach,Homeowners,2,308.0,140.0,134.0,34.0,1647839.69,3.0,10117,32608.0,0.009445534838076546,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,2781636.788027478,11770.2835,0.5923993014086216,0.4545454545454545,3.0,102.66666666666667,3.0
340,1113,1022745,200981,SECURITY FIRST INSURANCE COMPANY,santa rosa,Homeowners,2,1.0,0.0,1.0,0.0,0.0,0.0,10117,32608.0,3.0667320902845925e-05,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,9031.288272816486,0.0,0.0,0.0,3.0,0.3333333333333333,3.0
341,1114,1022745,200981,SECURITY FIRST INSURANCE COMPANY,sumter,Homeowners,2,97.0,46.0,50.0,1.0,472748.52,0.0,10117,32608.0,0.0029747301275760553,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,876034.9624631992,10277.141739130437,0.5396457222103843,0.4742268041237113,,,0.0
342,1115,1022745,200981,SECURITY FIRST INSURANCE COMPANY,hernando,Homeowners,2,197.0,63.0,129.0,5.0,657423.79,1.0,10117,32608.0,0.006041462217860648,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,1779163.7897448482,10435.298253968254,0.3695127979725138,0.3197969543147208,2.0,98.5,2.0
343,1116,1022745,200981,SECURITY FIRST INSURANCE COMPANY,indian river,Homeowners,2,54.0,38.0,14.0,2.0,309453.49,0.0,10117,32608.0,0.00165603532875368,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,487689.5667320903,8143.512894736842,0.6345296498212697,0.7037037037037037,2.0,27.0,2.0
344,1117,1022745,200981,SECURITY FIRST INSURANCE COMPANY,hardee,Homeowners,2,72.0,40.0,29.0,3.0,287189.25,1.0,10117,32608.0,0.002208047105004907,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,650252.7556427871,7179.73125,0.4416578745846421,0.5555555555555556,,,0.0
345,1118,1022745,200981,SECURITY FIRST INSURANCE COMPANY,calhoun,Homeowners,2,0.0,0.0,0.0,0.0,0.0,0.0,10117,32608.0,0.0,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,0.0,0.0,0.0,0.0,3.0,0.0,3.0
346,1119,1022745,200981,SECURITY FIRST INSURANCE COMPANY,jefferson,Homeowners,2,4.0,1.0,3.0,0.0,352.44,0.0,10117,32608.0,0.0001226692836113837,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,36125.15309126594,352.44,0.009756083222944464,0.25,,,0.0
347,1120,1022745,200981,SECURITY FIRST INSURANCE COMPANY,flagler,Homeowners,2,649.0,322.0,286.0,41.0,3430240.48,8.0,10117,32608.0,0.019903091265947002,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,5861306.089057899,10652.920745341617,0.5852348312611926,0.4961479198767335,,,0.0
348,1121,1022745,200981,SECURITY FIRST INSURANCE COMPANY,gadsden,Homeowners,2,12.0,2.0,10.0,0.0,30985.23,0.0,10117,32608.0,0.00036800785083415113,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,108375.45927379784,15492.615,0.2859063316328788,0.16666666666666666,1.0,12.0,1.0
349,1122,1022745,200981,SECURITY FIRST INSURANCE COMPANY,pasco,Homeowners,2,586.0,184.0,387.0,15.0,1768199.11,8.0,10117,32608.0,0.017971050049067714,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,5292334.927870462,9609.777771739133,0.3341056705780885,0.31399317406143346,,,0.0
350,1123,1022745,200981,SECURITY FIRST INSURANCE COMPANY,walton,Homeowners,2,0.0,0.0,0.0,0.0,0.0,0.0,10117,32608.0,0.0,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0
351,1124,1022745,200981,SECURITY FIRST INSURANCE COMPANY,st johns,Homeowners,2,657.0,323.0,313.0,21.0,3183957.07,7.0,10117,32608.0,0.02014842983316977,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,5933556.395240433,9857.452229102166,0.5366018047041725,0.4916286149162861,,,0.0
352,1125,1022745,200981,SECURITY FIRST INSURANCE COMPANY,okeechobee,Homeowners,2,20.0,15.0,4.0,1.0,112642.95,1.0,10117,32608.0,0.0006133464180569187,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,180625.76545632974,7509.53,0.6236261461116627,0.75,3.0,6.666666666666667,3.0
353,1126,1022745,200981,SECURITY FIRST INSURANCE COMPANY,dixie,Homeowners,2,19.0,9.0,10.0,0.0,54260.48,0.0,10117,32608.0,0.0005826790971540728,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,171594.47718351326,6028.942222222223,0.31621344049418704,0.4736842105263158,,,0.0
354,1127,1022745,200981,SECURITY FIRST INSURANCE COMPANY,gulf,Homeowners,2,0.0,0.0,0.0,0.0,0.0,0.0,10117,32608.0,0.0,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0
355,1128,1022745,200981,SECURITY FIRST INSURANCE COMPANY,marion,Homeowners,2,515.0,161.0,334.0,20.0,1753548.85,3.0,10117,32608.0,0.015793670264965653,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,4651113.460500491,10891.607763975157,0.3770170013894493,0.31262135922330103,1.0,515.0,1.0
356,1129,1022745,200981,SECURITY FIRST INSURANCE COMPANY,martin,Homeowners,2,2.0,2.0,0.0,0.0,15620.29,0.0,10117,32608.0,6.133464180569185e-05,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,18062.57654563297,7810.145,0.8647874770544046,1.0,3.0,0.6666666666666666,3.0
357,1130,1022745,200981,SECURITY FIRST INSURANCE COMPANY,taylor,Homeowners,2,5.0,2.0,3.0,0.0,11785.67,0.0,10117,32608.0,0.00015333660451422965,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,45156.44136408244,5892.835,0.2609964302761545,0.4,1.0,5.0,1.0
358,1131,1022745,200981,SECURITY FIRST INSURANCE COMPANY,wakulla,Homeowners,2,3.0,1.0,2.0,0.0,16859.5,0.0,10117,32608.0,9.200196270853778e-05,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,27093.86481844946,16859.5,0.6222626455462194,0.3333333333333333,1.0,3.0,1.0
359,1132,1022745,200981,SECURITY FIRST INSURANCE COMPANY,nassau,Homeowners,2,233.0,131.0,95.0,7.0,1377683.92,0.0,10117,32608.0,0.0071454857703631015,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,2104290.1675662417,10516.671145038168,0.6547024460953441,0.5622317596566524,2.0,116.5,2.0
360,1133,1022745,200981,SECURITY FIRST INSURANCE COMPANY,highlands,Homeowners,2,383.0,222.0,139.0,22.0,2279823.09,2.0,10117,32608.0,0.01174558390578999,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,3458983.4084887146,10269.473378378378,0.6591020599882239,0.5796344647519582,4.0,95.75,4.0
361,1134,1022745,200981,SECURITY FIRST INSURANCE COMPANY,brevard,Homeowners,2,1369.0,736.0,556.0,77.0,7426155.83,20.0,10117,32608.0,0.04198356231599607,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,12363833.64548577,10089.885638586955,0.6006353727277305,0.5376186997808621,2.0,684.5,2.0
362,1135,1022745,200981,SECURITY FIRST INSURANCE COMPANY,polk,Homeowners,2,2935.0,1598.0,1203.0,134.0,14425971.51,92.0,10117,32608.0,0.0900085868498528,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,26506831.08071639,9027.51658948686,0.5442359920758251,0.5444633730834753,,,0.0
363,1136,1022745,200981,SECURITY FIRST INSURANCE COMPANY,holmes,Homeowners,2,0.0,0.0,0.0,0.0,0.0,0.0,10117,32608.0,0.0,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,0.0,0.0,0.0,0.0,,0.0,0.0
364,1137,1022745,200981,SECURITY FIRST INSURANCE COMPANY,duval,Homeowners,2,2555.0,1223.0,1218.0,114.0,13526659.49,75.0,10117,32608.0,0.07835500490677133,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,23074941.537046123,11060.228528209322,0.5862055801217678,0.4786692759295499,2.0,1277.5,2.0
365,1138,1022745,200981,SECURITY FIRST INSURANCE COMPANY,lake,Homeowners,2,952.0,506.0,396.0,50.0,4697259.83,42.0,10117,32608.0,0.02919528949950932,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,8597786.435721295,9283.12219367589,0.5463336249530758,0.5315126050420168,,,0.0
366,1139,1022745,200981,SECURITY FIRST INSURANCE COMPANY,hendry,Homeowners,2,21.0,13.0,7.0,1.0,74971.94,0.0,10117,32608.0,0.0006440137389597645,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,189657.05372914625,5767.072307692309,0.3953026714580794,0.6190476190476191,,,0.0
367,1140,1022745,200981,SECURITY FIRST INSURANCE COMPANY,putnam,Homeowners,2,144.0,67.0,74.0,3.0,431140.15,0.0,10117,32608.0,0.004416094210009814,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,1300505.5112855742,6434.9276119402975,0.3315173571035542,0.4652777777777778,,,0.0
368,1141,1022745,200981,SECURITY FIRST INSURANCE COMPANY,washington,Homeowners,2,1.0,0.0,1.0,0.0,0.0,0.0,10117,32608.0,3.0667320902845925e-05,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,9031.288272816486,0.0,0.0,0.0,2.0,0.5,2.0
369,1142,1022745,200981,SECURITY FIRST INSURANCE COMPANY,seminole,Homeowners,2,2499.0,1200.0,1141.0,158.0,13770953.48,90.0,10117,32608.0,0.07663763493621198,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,22569189.393768404,11475.794566666667,0.6101660648832301,0.4801920768307323,,,0.0
370,1143,1022745,200981,SECURITY FIRST INSURANCE COMPANY,pinellas,Homeowners,2,817.0,277.0,520.0,20.0,2508968.81,3.0,10117,32608.0,0.02505520117762512,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,7378562.518891069,9057.649133574008,0.3400349056576233,0.3390452876376989,1.0,817.0,1.0
371,1144,1022745,200981,SECURITY FIRST INSURANCE COMPANY,dade,Homeowners,2,598.0,252.0,237.0,109.0,3827245.07,23.0,10117,32608.0,0.018339057899901864,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,5400710.387144259,15187.480436507936,0.708655861108623,0.4214046822742475,,,0.0
372,1145,1022745,200981,SECURITY FIRST INSURANCE COMPANY,union,Homeowners,2,7.0,3.0,4.0,0.0,16084.59,0.0,10117,32608.0,0.00021467124631992148,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,63219.0179097154,5361.53,0.25442644526637204,0.42857142857142855,1.0,7.0,1.0
373,1146,1022745,200981,SECURITY FIRST INSURANCE COMPANY,orange,Homeowners,2,6616.0,3340.0,2790.0,486.0,33329325.01,281.0,10117,32608.0,0.20289499509322864,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,59751003.21295387,9978.839823353292,0.5578036052585353,0.5048367593712213,,,0.0
374,1147,1022745,200981,SECURITY FIRST INSURANCE COMPANY,hillsborough,Homeowners,2,1322.0,429.0,848.0,45.0,4872529.61,21.0,10117,32608.0,0.04054219823356232,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,11939363.096663395,11357.87787878788,0.4081063261541723,0.3245083207261725,,,0.0
375,1148,1022745,200981,SECURITY FIRST INSURANCE COMPANY,hamilton,Homeowners,2,3.0,2.0,1.0,0.0,6578.24,0.0,10117,32608.0,9.200196270853778e-05,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,27093.86481844946,3289.12,0.2427944497427541,0.6666666666666666,1.0,3.0,1.0
376,1149,1022745,200981,SECURITY FIRST INSURANCE COMPANY,franklin,Homeowners,2,0.0,0.0,0.0,0.0,0.0,0.0,10117,32608.0,0.0,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0
377,1150,1022745,200981,SECURITY FIRST INSURANCE COMPANY,lafayette,Homeowners,2,4.0,2.0,2.0,0.0,28795.92,0.0,10117,32608.0,0.0001226692836113837,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,36125.15309126594,14397.96,0.7971155147010864,0.5,1.0,4.0,1.0
378,1151,1022745,200981,SECURITY FIRST INSURANCE COMPANY,charlotte,Homeowners,2,144.0,56.0,81.0,7.0,428762.58,1.0,10117,32608.0,0.004416094210009814,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,1300505.5112855742,7656.474642857143,0.32968916800372505,0.3888888888888889,3.0,48.0,3.0
379,1152,1022745,200981,SECURITY FIRST INSURANCE COMPANY,bay,Homeowners,2,1.0,1.0,0.0,0.0,1794.14,0.0,10117,32608.0,3.0667320902845925e-05,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,9031.288272816486,1794.14,0.19865825846797844,1.0,4.0,0.25,4.0
380,1153,1022745,200981,SECURITY FIRST INSURANCE COMPANY,levy,Homeowners,2,23.0,12.0,10.0,1.0,87890.83,0.0,10117,32608.0,0.0007053483807654562,SECURITY FIRST INS CO,10117.0,Homeowner,4.5,294492248.0,3.3,1.33,207719.63027477922,7324.235833333332,0.42312240727433786,0.5217391304347826,2.0,11.5,2.0
381,1154,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,flagler,Homeowners,2,79.0,31.0,45.0,3.0,414553.0,,10064,44606.0,0.0017710621889431915,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,759296.0937093664,13372.677419354839,0.5459701471329803,0.3924050632911392,,,0.0
382,1155,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,brevard,Homeowners,2,600.0,278.0,277.0,45.0,3881043.0,13.0,10064,44606.0,0.013451105232479936,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,5766805.775007848,13960.586330935252,0.6729970023994295,0.4633333333333333,2.0,300.0,2.0
383,1156,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,duval,Homeowners,2,89.0,35.0,50.0,4.0,351566.0,4.0,10064,44606.0,0.001995247276151191,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,855409.5232928307,10044.742857142857,0.4109914496236549,0.39325842696629215,2.0,44.5,2.0
384,1157,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,highlands,Homeowners,2,21.0,8.0,8.0,5.0,261475.0,,10064,44606.0,0.00047078868313679776,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,201838.20212527463,32684.375,1.2954683367507935,0.3809523809523809,4.0,5.25,4.0
385,1158,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,monroe,Homeowners,2,5709.0,2977.0,1821.0,911.0,131309008.0,163.0,10064,44606.0,0.1279872662870466,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,54871156.94919966,44107.829358414514,2.39304245255057,0.5214573480469434,8.0,713.625,8.0
386,1159,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,indian river,Homeowners,2,63.0,24.0,35.0,4.0,132028.0,,10064,44606.0,0.001412366049410393,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,605514.606375824,5501.166666666668,0.2180426344960114,0.3809523809523809,2.0,31.5,2.0
387,1160,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,manatee,Homeowners,2,145.0,59.0,82.0,4.0,724374.0,3.0,10064,44606.0,0.003250683764515984,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,1393644.7289602295,12277.525423728814,0.5197694828153521,0.4068965517241379,,,0.0
388,1161,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,lee,Homeowners,2,807.0,306.0,450.0,51.0,3575571.0,16.0,10064,44606.0,0.018091736537685515,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,7756353.767385554,11684.872549019607,0.4609860647453711,0.379182156133829,3.0,269.0,3.0
389,1162,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,dade,Homeowners,2,19984.0,7970.0,7392.0,4622.0,179693387.0,1623.0,10064,44606.0,0.4480114782764649,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,192073077.67959467,22546.221706399,0.935546976030416,0.39881905524419536,,,0.0
390,1163,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,orange,Homeowners,2,107.0,59.0,42.0,6.0,623651.0,1.0,10064,44606.0,0.002398780433125589,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,1028413.696543066,10570.35593220339,0.6064203560263298,0.5514018691588785,,,0.0
391,1164,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,palm beach,Homeowners,2,2344.0,889.0,1240.0,215.0,10052940.0,68.0,10064,44606.0,0.05254898444155495,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,22528987.894363984,11308.143982002252,0.4462224422658115,0.3792662116040956,3.0,781.3333333333334,3.0
392,1165,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,pasco,Homeowners,2,525.0,195.0,317.0,13.0,2061128.0,10.0,10064,44606.0,0.011769717078419943,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,5045955.053131865,10569.88717948718,0.4084713356138047,0.37142857142857133,,,0.0
393,1166,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,lake,Homeowners,2,25.0,8.0,15.0,2.0,80209.0,1.0,10064,44606.0,0.0005604627180199973,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,240283.57395866024,10026.125,0.33380975103108634,0.32,,,0.0
394,1167,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,pinellas,Homeowners,2,2528.0,1018.0,1451.0,59.0,9647294.0,33.0,10064,44606.0,0.05667399004618213,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,24297474.998699725,9476.713163064831,0.397049240734532,0.4026898734177215,1.0,2528.0,1.0
395,1168,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,sarasota,Homeowners,2,554.0,179.0,361.0,14.0,1878099.0,5.0,10064,44606.0,0.01241985383132314,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,5324683.998923912,10492.173184357542,0.3527155790615092,0.3231046931407942,1.0,554.0,1.0
396,1169,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,hillsborough,Homeowners,2,570.0,208.0,315.0,47.0,2473333.0,23.0,10064,44606.0,0.012778549970855941,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,5478465.486257453,11891.02403846154,0.4514645581329794,0.3649122807017544,,,0.0
397,1170,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,st johns,Homeowners,2,101.0,45.0,55.0,1.0,633898.0,,10064,44606.0,0.002264269380800789,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,970745.6387929873,14086.622222222222,0.6530011309535014,0.4455445544554456,,,0.0
398,1171,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,st lucie,Homeowners,2,119.0,50.0,61.0,8.0,534262.0,4.0,10064,44606.0,0.002667802537775187,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,1143749.8120432228,10685.24,0.4671143937025714,0.4201680672268908,,,0.0
399,1172,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,hernando,Homeowners,2,274.0,89.0,177.0,8.0,900499.0,7.0,10064,44606.0,0.0061426713894991705,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,2633507.9705869164,10117.966292134832,0.34193896888009434,0.3248175182481752,2.0,137.0,2.0
400,1173,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,volusia,Homeowners,2,318.0,134.0,174.0,10.0,1512912.0,6.0,10064,44606.0,0.007129085773214365,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,3056407.060754158,11290.388059701492,0.4949968933871962,0.42138364779874216,2.0,159.0,2.0
401,1174,1022918,106100,CITIZENS PROPERTY INSURANCE CORPORATION,collier,Homeowners,2,1308.0,684.0,498.0,126.0,19147497.0,36.0,10064,44606.0,0.029323409406806264,CITIZENS PROP INS CORP,10064.0,Homeowner,12.9,428723564.0,4.9,2.65,12571636.589517105,27993.41666666667,1.523071150176755,0.5229357798165137,8.0,163.5,8.0
